suite,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,field,passed,score,reason
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,docket number,True,1.0,"docket number: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,other party names,False,0.0,"other party names: missing (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,case category,False,0.0,"case category: should have been omitted ""Civil"""
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,case type,False,0.0,"case type: should have been omitted ""Eviction"""
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v1-production,v1-production,,IL-08,flattened,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected field ""River Bend Apartments LLC"""
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,docket number,True,1.0,"docket number: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,other party names,False,0.0,"other party names: missing (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case category,False,0.0,"case category: should have been omitted ""Eviction"""
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case type,False,0.0,"case type: should have been omitted ""Eviction"""
sentinel-text,deepseek-small:deepseek-v4-flash,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected field ""River Bend Apartments LLC"""
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,docket number,True,1.0,"docket number: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,other party names,False,0.0,"other party names: missing (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v1-production,v1-production,,IL-08,flattened,case type,False,0.0,"case type: should have been omitted ""EV"""
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,docket number,True,1.0,"docket number: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,other party names,False,0.0,"other party names: unexpected value ""Ivy Green; Age: 8; Role: Household Member"" (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case category,False,0.0,"case category: should have been omitted ""Eviction"""
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case type,False,0.0,"case type: should have been omitted ""Forcible Entry and Detainer"""
sentinel-text,mistral-large:mistral-large-3,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected field ""River Bend Apartments LLC"""
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,docket number,True,1.0,"docket number: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,other party names,False,0.0,"other party names: missing (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case category,False,0.0,"case category: should have been omitted ""Eviction"""
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,case type,False,0.0,"case type: should have been omitted ""Eviction"""
sentinel-text,deepseek-large:deepseek-v4-pro,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-08,flattened,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected field ""River Bend Apartments LLC"""
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,court,False,0.0,"court: unexpected value ""IN THE STATE OF ILLINOIS, CIRCUIT COURT COUNTY: SANGAMON"" (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,filing type,True,1.0,"filing type: matched (verified_live, confidence 0.90)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,docket number,True,1.0,"docket number: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,other party names,False,0.0,"other party names: missing (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,document date,False,0.0,"document date: unexpected value ""Not specified"" (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,case category,False,0.0,"case category: unexpected value ""IN THE STATE OF ILLINOIS, CIRCUIT COURT"" (verified_live, confidence 0.96)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,case type,False,0.0,"case type: missing (verified_live, confidence 0.95)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v1-production,v1-production,,IL-10,motion-facsimile,plaintiff or petitioner names,False,0.0,"plaintiff or petitioner names: unexpected field ""In re Estate of Marisol Vega"""
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-10,motion-facsimile,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-10,motion-facsimile,court,False,0.0,"court: unexpected value ""IN THE STATE OF ILLINOIS, CIRCUIT COURT COUNTY: SANGAMON"" (synthetic_document_ground_truth, confidence 0.99)"
sentinel-text,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound,v2-evidence-bound,,IL-10,motion-facsimile,filing type,True,1.0,"filing type: matched (verified_live, confidence 0.90)"
